,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
8575,0.0,0.053381,0.425171,0.003467,0.422915,0.414912,0
4832,0.234043,0.067071,0.27596,0.003467,0.422915,0.414912,0
17274,0.297872,0.071785,0.305415,0.003467,0.422915,0.414912,0
20609,1.0,0.081632,0.600417,0.003467,0.422915,0.414912,1
1354,0.085106,0.054221,0.305861,0.003698,0.390471,0.500526,0
13659,0.340426,0.091059,0.651294,0.003467,0.422915,0.414912,0
5309,0.042553,0.031764,0.443767,0.002005,0.460901,0.707456,0
24531,0.468085,0.075868,0.458792,0.003467,0.422915,0.414912,1
6810,0.659574,0.046535,0.293068,0.003467,0.422915,0.414912,0
11968,0.914894,0.042152,0.599821,0.002798,0.467374,0.640789,0
6436,0.0,0.044554,0.569027,0.003467,0.422915,0.414912,0
3703,0.340426,0.06611,0.510711,0.003467,0.422915,0.414912,0
17399,0.893617,0.058394,0.248587,0.003467,0.422915,0.414912,0
25156,0.723404,0.0916,0.450164,0.003467,0.422915,0.414912,1
23437,0.93617,0.080491,0.40598,0.003467,0.422915,0.414912,1
3485,0.106383,0.041341,0.276108,0.002717,0.378042,0.690789,0
19569,0.723404,0.149634,0.61202,0.003467,0.422915,0.414912,1
8672,0.914894,0.051489,0.365516,0.003467,0.422915,0.414912,0
25551,0.340426,0.151885,0.597888,0.003467,0.422915,0.414912,1
27173,0.042553,0.05233,0.279679,0.003446,0.352667,0.419737,1
22073,0.404255,0.074517,0.530794,0.003467,0.422915,0.414912,1
8962,0.12766,0.060496,0.269414,0.003467,0.422915,0.414912,0
12029,0.191489,0.064399,0.058614,0.003467,0.422915,0.414912,0
5538,0.702128,0.059865,0.455668,0.003467,0.422915,0.414912,0
24212,0.702128,0.063408,0.307795,0.003467,0.422915,0.414912,1
27125,0.340426,0.112225,0.573639,0.007607,0.571207,0.417105,1
13370,0.531915,0.046385,0.285927,0.003467,0.422915,0.414912,0
4333,1.0,0.077189,0.398096,0.003467,0.422915,0.414912,0
16218,0.12766,0.043773,0.177626,0.002946,0.2232,0.500526,0
21631,0.808511,0.083644,0.564564,0.003467,0.422915,0.414912,1
18856,1.0,0.076378,0.388129,0.003467,0.422915,0.414912,0
3460,0.914894,0.041431,0.415799,0.003467,0.422915,0.414912,0
14484,0.12766,0.044884,0.129128,0.003467,0.422915,0.414912,0
16633,0.12766,0.042632,0.221958,0.002792,0.265148,0.721491,0
18131,0.212766,0.077459,0.256769,0.003467,0.422915,0.414912,0
26948,0.319149,0.070043,0.501488,0.004813,0.538063,0.500526,1
18243,0.914894,0.06614,0.415799,0.003467,0.422915,0.414912,0
24100,0.680851,0.104089,0.491669,0.003467,0.422915,0.414912,1
6267,0.170213,0.043683,0.200982,0.002657,0.229674,0.765789,0
6332,0.531915,0.056263,0.459387,0.003467,0.422915,0.414912,0
21700,0.702128,0.093821,0.468908,0.003467,0.422915,0.414912,1
493,0.744681,0.041732,0.71809,0.003467,0.422915,0.414912,0
27296,0.468085,0.071514,0.555341,0.004921,0.602279,0.407018,1
20265,0.0,0.085565,0.541803,0.003467,0.422915,0.414912,1
26511,0.06383,0.060136,0.206932,0.003467,0.422915,0.414912,1
22840,0.340426,0.07845,0.507438,0.003467,0.422915,0.414912,1
3494,0.93617,0.042602,0.602499,0.00285,0.420766,0.530263,0
21269,0.723404,0.11859,0.687147,0.003467,0.422915,0.414912,1
3467,0.361702,0.047286,0.475305,0.003467,0.422915,0.414912,0
27981,0.404255,0.076528,0.785034,0.00538,0.671414,0.380702,1
19966,0.723404,0.209109,0.743082,0.003467,0.422915,0.414912,1
8902,0.957447,0.044764,0.408361,0.003006,0.311497,0.494298,0
685,0.319149,0.045515,0.496876,0.003467,0.422915,0.414912,0
20144,0.531915,0.075267,0.421303,0.003467,0.422915,0.414912,1
5471,0.319149,0.041431,0.539125,0.003467,0.422915,0.414912,0
14784,0.021277,0.038699,0.404344,0.002158,0.419731,0.726316,0
4488,0.234043,0.077999,0.243529,0.003467,0.422915,0.414912,0
25931,0.893617,0.048697,0.297828,0.003467,0.422915,0.414912,1
20869,0.297872,0.064009,0.563374,0.003467,0.422915,0.414912,1
3165,0.170213,0.074547,0.206189,0.003467,0.422915,0.414912,0
21691,0.319149,0.076468,0.500595,0.003467,0.422915,0.414912,1
26182,0.0,0.045785,0.272835,0.003467,0.422915,0.414912,1
11040,0.021277,0.049898,0.417287,0.003467,0.422915,0.414912,0
21620,0.574468,0.083644,0.478578,0.003467,0.422915,0.414912,1
23873,0.787234,0.102228,0.389616,0.003467,0.422915,0.414912,1
25776,0.425532,0.083283,0.535852,0.003467,0.422915,0.414912,1
27616,0.595745,0.054972,0.526629,0.004238,0.588037,0.234649,1
9238,0.148936,0.067191,0.152782,0.003467,0.422915,0.414912,0
399,0.212766,0.045605,0.054746,0.003467,0.422915,0.414912,0
21088,0.042553,0.095473,0.491372,0.003467,0.422915,0.414912,1
1543,1.0,0.047526,0.274472,0.003467,0.422915,0.414912,0
13228,0.617021,0.03996,0.52648,0.002594,0.607975,0.583772,0
10749,0.723404,0.033626,0.608747,0.002254,0.535992,0.364912,0
5787,0.978723,0.041732,0.452246,0.003467,0.422915,0.414912,0
20247,0.042553,0.086075,0.48795,0.003467,0.422915,0.414912,1
16331,0.702128,0.059865,0.287414,0.003467,0.422915,0.414912,0
8470,0.234043,0.053981,0.223297,0.003467,0.422915,0.414912,0
252,0.06383,0.038219,0.476198,0.002576,0.526152,0.608772,0
13246,0.468085,0.048187,0.309729,0.003467,0.422915,0.414912,0
19722,0.659574,0.21073,0.476049,0.003467,0.422915,0.414912,1
1146,0.106383,0.06584,0.165427,0.003467,0.422915,0.414912,0
24258,0.574468,0.058394,0.331151,0.003467,0.422915,0.414912,1
440,0.87234,0.068212,0.413419,0.004647,0.432418,0.500526,0
22333,0.446809,0.072475,0.385897,0.003467,0.422915,0.414912,1
28693,0.468085,0.054431,0.598334,0.003735,0.632833,0.451316,1
19885,0.319149,0.075417,0.295001,0.003467,0.422915,0.414912,1
26412,0.425532,0.078269,0.505951,0.003467,0.422915,0.414912,1
21160,0.340426,0.072985,0.475454,0.003467,0.422915,0.414912,1
14675,0.744681,0.067731,0.43618,0.003467,0.422915,0.414912,0
15875,0.106383,0.011469,0.230437,0.000727,0.284827,0.712281,0
27482,0.510638,0.043653,0.551622,0.003012,0.497929,0.492544,1
17094,0.595745,0.046866,0.481553,0.003467,0.422915,0.414912,0
3453,0.595745,0.061096,0.558762,0.004263,0.610564,0.337281,0
2997,0.085106,0.049688,0.15427,0.003467,0.422915,0.414912,0
27904,0.042553,0.03963,0.332639,0.002597,0.401864,0.489474,1
13351,0.93617,0.073736,0.448081,0.003467,0.422915,0.414912,0
19864,0.319149,0.075417,0.285927,0.003467,0.422915,0.414912,1
21067,0.787234,0.085235,0.612318,0.003467,0.422915,0.414912,1
27456,0.744681,0.09181,0.748735,0.006145,0.662869,0.484649,1
23003,0.361702,0.102918,0.542547,0.003467,0.422915,0.414912,1
276,0.021277,0.05317,0.407319,0.003467,0.422915,0.414912,0
23128,0.468085,0.106461,0.544035,0.003467,0.422915,0.414912,1
10929,0.446809,0.061727,0.531836,0.003467,0.422915,0.414912,0
26018,0.361702,0.09181,0.575424,0.003467,0.422915,0.414912,1
7733,0.893617,0.074817,0.301547,0.003467,0.422915,0.414912,0
23194,0.446809,0.130569,0.588218,0.003467,0.422915,0.414912,1
20263,0.93617,0.085565,0.554002,0.003467,0.422915,0.414912,1
27461,0.382979,0.064969,0.663791,0.004462,0.571724,0.457018,1
10163,0.595745,0.042512,0.531538,0.002975,0.544278,0.262719,0
23412,1.0,0.074817,0.248884,0.003467,0.422915,0.414912,1
5971,0.851064,0.054912,0.458643,0.003467,0.422915,0.414912,0
11678,0.702128,0.047766,0.455668,0.003467,0.422915,0.414912,0
936,0.978723,0.075237,0.286968,0.003467,0.422915,0.414912,0
21527,0.787234,0.088507,0.653228,0.003467,0.422915,0.414912,1
14952,0.617021,0.060196,0.46385,0.003467,0.422915,0.414912,0
12570,0.617021,0.062838,0.439899,0.003467,0.422915,0.414912,0
20303,0.680851,0.075958,0.339334,0.003467,0.422915,0.414912,1
19391,0.340426,0.179596,0.528265,0.003467,0.422915,0.414912,1
1178,0.489362,0.042602,0.539274,0.003467,0.422915,0.414912,0
7957,0.148936,0.042272,0.166617,0.003467,0.422915,0.414912,0
27936,0.531915,0.064369,0.579143,0.004454,0.634904,0.257456,1
17695,1.0,0.056923,0.221214,0.003467,0.422915,0.414912,0
28581,0.085106,0.041882,0.43008,0.002862,0.470223,0.610088,1
12893,0.170213,0.044134,0.148616,0.003467,0.422915,0.414912,0
6422,0.829787,0.041642,0.683725,0.003467,0.422915,0.414912,0
6148,0.021277,0.036808,0.409253,0.002509,0.39565,0.629825,0
26527,0.446809,0.096884,0.530794,0.003467,0.422915,0.414912,1
683,0.829787,0.076018,0.453139,0.003467,0.422915,0.414912,0
28259,0.085106,0.050288,0.396311,0.003338,0.418177,0.737281,1
24406,0.212766,0.100096,0.213776,0.003467,0.422915,0.414912,1
28525,0.93617,0.054011,0.549985,0.003693,0.387105,0.433333,1
23390,0.446809,0.094872,0.404344,0.003467,0.422915,0.414912,1
27772,0.617021,0.056653,0.628384,0.003965,0.591662,0.420614,1
45,0.042553,0.044314,0.14936,0.003467,0.422915,0.414912,0
709,0.170213,0.073886,0.131062,0.003467,0.422915,0.414912,0
27731,0.87234,0.042752,0.663791,0.002927,0.412222,0.667982,1
12812,0.723404,0.046625,0.336209,0.003467,0.422915,0.414912,0
21476,0.404255,0.113516,0.593425,0.003467,0.422915,0.414912,1
21966,0.765957,0.075057,0.543886,0.003467,0.422915,0.414912,1
17820,0.787234,0.053471,0.445998,0.003467,0.422915,0.414912,0
28463,1.0,0.081782,0.507289,0.005501,0.425427,0.50307,1
20641,0.829787,0.119881,0.832193,0.003467,0.422915,0.414912,1
9869,0.06383,0.057464,0.31806,0.003467,0.422915,0.414912,0
1303,0.702128,0.057314,0.39155,0.003467,0.422915,0.414912,0
618,0.531915,0.033205,0.432163,0.002252,0.228897,0.610088,0
21131,1.0,0.089318,0.496727,0.003467,0.422915,0.414912,1
21736,0.93617,0.089258,0.47947,0.003467,0.422915,0.414912,1
3844,0.659574,0.041431,0.436775,0.003467,0.422915,0.414912,0
23498,0.510638,0.076888,0.542398,0.003467,0.422915,0.414912,1
4503,0.297872,0.060916,0.456709,0.003467,0.422915,0.414912,0
11824,0.914894,0.045034,0.349747,0.003467,0.422915,0.414912,0
14368,0.170213,0.062027,0.198453,0.003467,0.422915,0.414912,0
26158,0.489362,0.055842,0.534067,0.003467,0.422915,0.414912,1
19775,0.382979,0.121652,0.531389,0.003467,0.422915,0.414912,1
4466,0.659574,0.040801,0.310324,0.003467,0.422915,0.414912,0
4740,0.361702,0.055242,0.746653,0.003882,0.671673,0.298246,0
15371,1.0,0.055242,0.335168,0.003467,0.422915,0.414912,0
20887,1.0,0.078059,0.545968,0.003467,0.422915,0.414912,1
14542,0.0,0.060046,0.365963,0.003467,0.422915,0.414912,0
6832,0.191489,0.0,0.211395,0.0,0.187468,0.716667,0
24545,0.042553,0.071694,0.225082,0.003467,0.422915,0.414912,1
8145,0.0,0.056263,0.451503,0.003467,0.422915,0.414912,0
25257,0.255319,0.07902,0.429783,0.003467,0.422915,0.414912,1
6616,0.06383,0.041642,0.29277,0.003467,0.422915,0.414912,0
1740,0.702128,0.047256,0.263761,0.003467,0.422915,0.414912,0
1305,0.468085,0.044134,0.443618,0.003467,0.422915,0.414912,0
24922,0.382979,0.101777,0.57587,0.003467,0.422915,0.414912,1
26436,0.06383,0.072775,0.313002,0.003467,0.422915,0.414912,1
13269,0.829787,0.043533,0.569473,0.003467,0.422915,0.414912,0
9022,0.212766,0.041732,0.146385,0.002931,0.139306,0.500526,0
13488,0.212766,0.044434,0.08197,0.003467,0.422915,0.414912,0
19557,0.404255,0.128438,0.59759,0.003467,0.422915,0.414912,1
6290,0.489362,0.045515,0.640434,0.003197,0.597359,0.360526,0
9916,0.425532,0.03933,0.65055,0.002615,0.669601,0.50307,0
6272,0.021277,0.074336,0.407468,0.003467,0.422915,0.414912,0
21146,1.0,0.051549,0.508331,0.003467,0.422915,0.414912,1
6514,0.106383,0.055242,0.084201,0.003467,0.422915,0.414912,0
18053,0.553191,0.077819,0.353169,0.003467,0.422915,0.414912,0
28577,0.0,0.038579,0.573936,0.00257,0.5,0.69386,1
16384,0.914894,0.056263,0.24457,0.003467,0.422915,0.414912,0
4196,0.808511,0.058034,0.402708,0.003467,0.422915,0.414912,0
2460,0.021277,0.057794,0.389021,0.003467,0.422915,0.414912,0
27553,0.574468,0.041582,0.310622,0.001288,0.254531,0.590351,1
26752,0.680851,0.064309,0.453734,0.003467,0.422915,0.414912,1
5271,0.510638,0.041642,0.572746,0.003467,0.422915,0.414912,0
7793,0.659574,0.043833,0.46147,0.003467,0.422915,0.414912,0
23032,0.978723,0.10475,0.433502,0.003467,0.422915,0.414912,1
2409,0.87234,0.076408,0.334127,0.003467,0.422915,0.414912,0
12288,1.0,0.074817,0.379649,0.003467,0.422915,0.414912,0
8291,0.914894,0.060046,0.43127,0.003467,0.422915,0.414912,0
3852,0.340426,0.041522,0.668551,0.002696,0.609529,0.478509,0
25905,0.446809,0.060856,0.540018,0.003467,0.422915,0.414912,1
9844,0.085106,0.03969,0.298869,0.00269,0.364578,0.562719,0
12096,0.702128,0.042572,0.578846,0.003467,0.422915,0.414912,0
23578,0.510638,0.077489,0.294109,0.003467,0.422915,0.414912,1
25497,0.638298,0.106911,0.50119,0.003467,0.422915,0.414912,1
23124,0.382979,0.09247,0.539572,0.003467,0.422915,0.414912,1
8642,0.191489,0.032845,0.251265,0.002142,0.28638,0.752632,0
12786,0.93617,0.155878,0.474561,0.003467,0.422915,0.414912,0
10511,0.425532,0.047526,0.314043,0.003467,0.422915,0.414912,0
19248,0.510638,0.044374,0.505356,0.003467,0.422915,0.414912,1
10009,0.617021,0.058394,0.214817,0.003467,0.422915,0.414912,0
26171,0.808511,0.059715,0.466974,0.003467,0.422915,0.414912,1
23835,0.234043,0.093011,0.35659,0.003467,0.422915,0.414912,1
27096,0.744681,0.101807,0.690866,0.006776,0.653806,0.483772,1
11045,0.765957,0.059265,0.32044,0.003467,0.422915,0.414912,0
2637,0.106383,0.057043,0.360607,0.003467,0.422915,0.414912,0
27921,0.808511,0.070043,0.775216,0.004938,0.588555,0.301316,1
27351,0.319149,0.088657,0.550283,0.006076,0.583894,0.431579,1
25169,0.276596,0.076738,0.180601,0.003467,0.422915,0.414912,1
26528,0.468085,0.088027,0.518149,0.003467,0.422915,0.414912,1
24966,0.808511,0.090068,0.404641,0.003467,0.422915,0.414912,1
27030,0.425532,0.089468,0.512943,0.005617,0.227602,0.682895,1
10743,0.085106,0.074517,0.182386,0.003467,0.422915,0.414912,0
19892,0.468085,0.095803,0.446147,0.003467,0.422915,0.414912,1
22295,0.93617,0.059926,0.384112,0.003467,0.422915,0.414912,1
24234,0.957447,0.089798,0.332044,0.003467,0.422915,0.414912,1
10788,0.276596,0.043833,0.129872,0.003467,0.422915,0.414912,0
20853,0.446809,0.075267,0.603094,0.003467,0.422915,0.414912,1
17493,0.085106,0.055242,0.084647,0.003467,0.422915,0.414912,0
25217,0.659574,0.093671,0.638054,0.003467,0.422915,0.414912,1
21015,0.957447,0.088567,0.611128,0.003467,0.422915,0.414912,1
20259,0.510638,0.085565,0.556977,0.003467,0.422915,0.414912,1
9028,0.659574,0.058394,0.484231,0.003467,0.422915,0.414912,0
28488,0.319149,0.102198,0.787563,0.006928,0.602538,0.59386,1
1254,0.170213,0.055242,0.058167,0.003467,0.422915,0.414912,0
26850,0.382979,0.05257,0.344987,0.002152,0.146038,0.500526,1
21777,0.468085,0.089258,0.508033,0.003467,0.422915,0.414912,1
4994,1.0,0.058364,0.400774,0.003467,0.422915,0.414912,0
15636,0.468085,0.043263,0.380542,0.002813,0.233299,0.730702,0
432,0.553191,0.053381,0.400179,0.003619,0.307613,0.497807,0
19342,0.765957,0.072745,0.458048,0.003467,0.422915,0.414912,1
228,0.191489,0.032695,0.229991,0.001469,0.249612,0.853509,0
4367,0.021277,0.041912,0.580928,0.002811,0.459865,0.638158,0
17987,0.085106,0.064519,0.351532,0.003467,0.422915,0.414912,0
5306,0.829787,0.057674,0.645195,0.003467,0.422915,0.414912,0
21430,0.446809,0.104329,0.562481,0.003467,0.422915,0.414912,1
24801,0.702128,0.076138,0.310771,0.003467,0.422915,0.414912,1
387,0.0,0.040591,0.525736,0.003467,0.422915,0.414912,0
25255,0.212766,0.074937,0.300803,0.003467,0.422915,0.414912,1
16075,0.553191,0.049838,0.317168,0.003467,0.422915,0.414912,0
15907,0.617021,0.041401,0.317019,0.003467,0.422915,0.414912,0
15704,0.106383,0.074727,0.270158,0.003467,0.422915,0.414912,0
27443,0.723404,0.111805,0.739215,0.00743,0.63102,0.603509,1
6238,0.914894,0.069443,0.259149,0.003467,0.422915,0.414912,0
2811,0.06383,0.047076,0.300803,0.003467,0.422915,0.414912,0
13938,0.638298,0.089468,0.44213,0.003467,0.422915,0.414912,0
19893,0.489362,0.095803,0.428295,0.003467,0.422915,0.414912,1
22861,0.021277,0.07836,0.301398,0.003467,0.422915,0.414912,1
27037,0.808511,0.089108,0.534662,0.006157,0.35914,0.426316,1
21792,0.787234,0.083193,0.546117,0.003467,0.422915,0.414912,1
10037,0.595745,0.045334,0.313002,0.003467,0.422915,0.414912,0
8810,0.382979,0.043203,0.601012,0.003467,0.422915,0.414912,0
28724,0.446809,0.040381,0.606367,0.002748,0.683843,0.429825,1
220,0.361702,0.0532,0.460726,0.003467,0.422915,0.414912,0
28002,0.702128,0.043053,0.616781,0.002989,0.529518,0.328947,1
22202,0.978723,0.073256,0.293663,0.003467,0.422915,0.414912,1
26922,0.659574,0.075567,0.494793,0.005253,0.532367,0.500526,1
11695,0.638298,0.042092,0.627343,0.00286,0.605127,0.519298,0
25735,0.765957,0.073916,0.423535,0.003467,0.422915,0.414912,1
21585,0.276596,0.060406,0.143261,0.003467,0.422915,0.414912,1
3542,0.276596,0.056173,0.140286,0.003467,0.422915,0.414912,0
10314,0.085106,0.057464,0.257959,0.003467,0.422915,0.414912,0
4087,0.638298,0.048817,0.469503,0.003353,0.519679,0.364474,0
21474,0.361702,0.088657,0.550134,0.003467,0.422915,0.414912,1
26773,0.765957,0.085445,0.569473,0.003467,0.422915,0.414912,1
16596,0.787234,0.057644,0.519191,0.003467,0.422915,0.414912,0
23616,0.617021,0.119491,0.588069,0.003467,0.422915,0.414912,1
3510,0.914894,0.042662,0.428295,0.002835,0.4174,0.630702,0
26127,0.148936,0.05209,0.153823,0.003467,0.422915,0.414912,1
23780,0.914894,0.077489,0.280869,0.003467,0.422915,0.414912,1
28501,0.340426,0.102048,0.741446,0.007146,0.636717,0.290789,1
5921,0.595745,0.041642,0.538679,0.003467,0.422915,0.414912,0
24223,0.382979,0.074817,0.363582,0.003467,0.422915,0.414912,1
27454,0.382979,0.097964,0.68194,0.006676,0.600466,0.400877,1
1024,0.468085,0.100096,0.459685,0.003467,0.422915,0.414912,0
11565,0.085106,0.048487,0.114252,0.003467,0.422915,0.414912,0
5633,0.425532,0.038519,0.676436,0.002597,0.6797,0.422807,0
21429,0.425532,0.104329,0.583309,0.003467,0.422915,0.414912,1
9099,0.553191,0.043983,0.480512,0.003467,0.422915,0.414912,0
21170,0.382979,0.068452,0.449122,0.003467,0.422915,0.414912,1
20645,0.93617,0.1312,0.639691,0.003467,0.422915,0.414912,1
11118,0.276596,0.069653,0.229545,0.003467,0.422915,0.414912,0
15440,0.744681,0.046565,0.47709,0.003467,0.422915,0.414912,0
7198,0.680851,0.068422,0.235347,0.003467,0.422915,0.414912,0
18698,0.765957,0.056923,0.206784,0.003467,0.422915,0.414912,0
17607,0.93617,0.074817,0.414311,0.003467,0.422915,0.414912,0
19340,0.723404,0.072745,0.363136,0.003467,0.422915,0.414912,1
22214,0.510638,0.081542,0.308093,0.003467,0.422915,0.414912,1
27102,0.87234,0.081962,0.540018,0.005573,0.461419,0.494298,1
7169,0.829787,0.041281,0.660369,0.003467,0.422915,0.414912,0
15370,0.021277,0.043683,0.320738,0.003467,0.422915,0.414912,0
20094,0.978723,0.056323,0.52886,0.003467,0.422915,0.414912,1
27724,0.723404,0.059535,0.725231,0.004229,0.429052,0.634211,1
21746,0.404255,0.074517,0.404641,0.003467,0.422915,0.414912,1
13349,0.446809,0.048247,0.58078,0.003467,0.422915,0.414912,0
11667,0.468085,0.041732,0.570068,0.003467,0.422915,0.414912,0
5912,0.212766,0.041852,0.221511,0.002703,0.217245,0.759649,0
28208,0.808511,0.042122,0.647724,0.002682,0.454428,0.759211,1
10514,0.319149,0.056563,0.443469,0.003467,0.422915,0.414912,0
21347,0.851064,0.071304,0.58554,0.003467,0.422915,0.414912,1
24136,0.93617,0.07911,0.25305,0.003467,0.422915,0.414912,1
7273,0.170213,0.047526,0.103094,0.003467,0.422915,0.414912,0
20657,0.553191,0.110124,0.628384,0.003467,0.422915,0.414912,1
15795,0.574468,0.090939,0.308242,0.003467,0.422915,0.414912,0
643,0.361702,0.06644,0.509521,0.003467,0.422915,0.414912,0
25649,0.851064,0.051849,0.320292,0.003467,0.422915,0.414912,1
19941,0.489362,0.152756,0.616483,0.003467,0.422915,0.414912,1
24035,0.425532,0.069743,0.363285,0.003467,0.422915,0.414912,1
17578,1.0,0.056593,0.263761,0.003467,0.422915,0.414912,0
5041,1.0,0.049838,0.271943,0.003467,0.422915,0.414912,0
20637,0.744681,0.151765,0.909997,0.003467,0.422915,0.414912,1
20963,0.0,0.087637,0.525439,0.003467,0.422915,0.414912,1
24061,0.489362,0.079861,0.315829,0.003467,0.422915,0.414912,1
4908,0.191489,0.041341,0.16751,0.003467,0.422915,0.414912,0
25689,0.93617,0.071965,0.440048,0.003467,0.422915,0.414912,1
16511,0.297872,0.081422,0.437816,0.003467,0.422915,0.414912,0
28084,0.297872,0.040831,0.482446,0.002684,0.428793,0.602632,1
25921,0.340426,0.054972,0.415204,0.003467,0.422915,0.414912,1
21732,0.765957,0.096764,0.609789,0.003467,0.422915,0.414912,1
2046,0.638298,0.067461,0.484528,0.003467,0.422915,0.414912,0
24193,0.744681,0.074817,0.227462,0.003467,0.422915,0.414912,1
15424,0.574468,0.033025,0.324457,0.001716,0.238219,0.738596,0
9964,0.191489,0.040831,0.074829,0.003467,0.422915,0.414912,0
14921,0.914894,0.041191,0.377566,0.003467,0.422915,0.414912,0
24920,0.340426,0.10514,0.555936,0.003467,0.422915,0.414912,1
20000,0.808511,0.119731,0.602053,0.003467,0.422915,0.414912,1
2443,0.489362,0.044134,0.526034,0.003467,0.422915,0.414912,0
20762,0.851064,0.097814,0.674799,0.003467,0.422915,0.414912,1
7521,0.893617,0.058034,0.339929,0.003467,0.422915,0.414912,0
58,0.212766,0.046836,0.179857,0.003467,0.422915,0.414912,0
26644,0.744681,0.121713,0.580184,0.003467,0.422915,0.414912,1
24268,0.808511,0.056923,0.270753,0.003467,0.422915,0.414912,1
14516,0.893617,0.041431,0.455222,0.003467,0.422915,0.414912,0
436,0.765957,0.049538,0.447635,0.003467,0.422915,0.414912,0
22952,0.404255,0.074817,0.545373,0.003467,0.422915,0.414912,1
906,0.765957,0.043893,0.825945,0.002921,0.706629,0.544737,0
18141,0.06383,0.034616,0.296935,0.002281,0.412481,0.617105,0
