,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
29286,0.914894,0.029482,0.421898,0.001971,0.296737,0.558333,1
33251,0.978723,0.035427,0.400774,0.002387,0.289487,0.424123,1
12778,0.893617,0.028852,0.521571,0.001907,0.427758,0.671053,0
38279,0.702128,0.108412,0.503273,0.007524,0.690057,0.176754,1
8708,0.489362,0.028942,0.502083,0.002002,0.603832,0.223246,0
19068,0.06383,0.032395,0.166468,0.002025,0.301139,0.814912,0
18565,0.595745,0.028071,0.258108,0.001903,0.170119,0.516667,0
28991,0.446809,0.037258,0.592086,0.002497,0.569135,0.521491,1
34903,0.319149,0.113636,0.74457,0.008575,0.624029,0.591228,1
2709,0.468085,0.063288,0.558614,0.004333,0.468928,0.42807,0
2446,0.978723,0.029152,0.450312,0.001903,0.449249,0.394298,0
14322,1.0,0.027201,0.24338,0.001797,0.267996,0.552632,0
30539,0.87234,0.033415,0.286522,0.002187,0.250647,0.666667,1
31994,0.319149,0.036808,0.389616,0.002219,0.279648,0.867982,1
17952,0.361702,0.034046,0.627641,0.002204,0.588296,0.51886,0
30897,0.489362,0.075387,0.608004,0.005125,0.564474,0.369298,1
28897,0.042553,0.030743,0.3072,0.00205,0.437338,0.629386,1
12440,0.319149,0.034826,0.486611,0.002372,0.506214,0.310965,0
3152,1.0,0.056113,0.398691,0.003648,0.365355,0.754825,0
9822,0.170213,0.020926,0.104284,0.00085,0.175816,0.902632,0
16584,0.106383,0.032485,0.345433,0.001822,0.393837,0.65614,0
18861,0.595745,0.033325,0.490479,0.002221,0.547903,0.563596,0
13640,0.829787,0.028972,0.499256,0.001959,0.568099,0.298684,0
18354,0.085106,0.027411,0.188634,0.001822,0.283532,0.599123,0
29370,0.468085,0.03984,0.52172,0.002734,0.550233,0.275,1
29640,0.723404,0.163624,0.718536,0.010991,0.43449,0.683333,1
35687,0.978723,0.075808,0.587325,0.005021,0.529777,0.548684,1
32557,0.978723,0.033145,0.291877,0.001843,0.272657,0.867982,1
36005,0.93617,0.099766,0.52291,0.006342,0.356551,0.643421,1
8266,0.191489,0.068422,0.27105,0.002013,0.370792,0.660088,0
33029,0.531915,0.033145,0.590301,0.0021,0.525634,0.722368,1
5498,0.446809,0.028582,0.517257,0.002021,0.602538,0.326316,0
2644,0.914894,0.02621,0.410146,0.001739,0.294925,0.67807,0
36735,0.382979,0.088868,0.548795,0.005928,0.586225,0.412281,1
37374,0.255319,0.079891,0.335763,0.005158,0.375453,0.712719,1
30320,0.340426,0.054221,0.512348,0.00372,0.494303,0.392544,1
7778,0.404255,0.028822,0.628087,0.001859,0.554894,0.589474,0
34209,0.978723,0.047406,0.471586,0.003141,0.431642,0.617105,1
9674,0.659574,0.031194,0.668551,0.001973,0.506732,0.802193,0
9729,0.829787,0.027351,0.530646,0.00189,0.539358,0.446491,0
3115,0.12766,0.03891,0.131508,0.002553,0.233558,0.653509,0
29167,0.978723,0.035787,0.534662,0.002391,0.462196,0.585526,1
18360,0.382979,0.027441,0.263761,0.001822,0.097618,0.863596,0
6930,0.595745,0.029963,0.332937,0.001971,0.187727,0.572368,0
37747,0.340426,0.070674,0.559357,0.004759,0.559037,0.461404,1
1194,0.446809,0.075627,0.724933,0.005301,0.768255,0.238596,0
11883,0.765957,0.024919,0.418625,0.000519,0.259451,0.813158,0
10696,0.170213,0.027921,0.192056,0.001903,0.253755,0.529386,0
29862,0.340426,0.103639,0.481404,0.007061,0.523822,0.432456,1
34906,0.382979,0.120452,0.76391,0.00817,0.738477,0.454825,1
16430,0.06383,0.043863,0.243975,0.002914,0.399016,0.549561,0
32016,0.851064,0.030293,0.303332,0.000841,0.241326,0.770614,1
35293,0.276596,0.061487,0.501636,0.004163,0.520197,0.495614,1
36432,1.0,0.07953,0.4759,0.005249,0.509322,0.567544,1
5305,0.638298,0.056773,0.554002,0.003727,0.569394,0.535088,0
13760,0.446809,0.028492,0.403749,0.001683,0.238219,0.896053,0
4502,0.255319,0.024589,0.169592,0.001668,0.121958,0.621053,0
28935,1.0,0.037859,0.550283,0.002549,0.489384,0.644737,1
9882,0.06383,0.03921,0.339185,0.002642,0.439151,0.489474,0
7853,0.382979,0.040261,0.452544,0.00253,0.279907,0.734211,0
7,0.914894,0.029002,0.434246,0.001955,0.394096,0.47807,0
10996,0.319149,0.024439,0.184915,0.001633,0.083118,0.74386,0
31328,0.425532,0.033535,0.420411,0.002266,0.340238,0.676754,1
5944,0.042553,0.027711,0.235198,0.001631,0.324443,0.731579,0
8065,0.638298,0.05263,0.249628,0.002948,0.232781,0.787719,0
34379,1.0,0.095833,0.413567,0.006334,0.357328,0.676316,1
31396,0.361702,0.049928,0.534662,0.003373,0.411704,0.574123,1
36197,0.93617,0.092831,0.587325,0.006101,0.47566,0.665789,1
10995,0.234043,0.027081,0.265248,0.001768,0.328327,0.726754,0
36942,0.531915,0.087426,0.51681,0.00581,0.540394,0.429386,1
6020,0.106383,0.027861,0.139393,0.001822,0.227602,0.738596,0
29873,0.574468,0.114567,0.567391,0.007721,0.484464,0.520614,1
14645,0.595745,0.030023,0.329515,0.002052,0.158467,0.505263,0
34962,0.425532,0.081272,0.65903,0.005226,0.490419,0.714474,1
2705,0.893617,0.031224,0.447783,0.002142,0.393578,0.451754,0
11970,0.085106,0.028522,0.187891,0.000827,0.298291,0.664912,0
3180,0.170213,0.030683,0.085391,0.001847,0.108493,0.827632,0
15054,0.276596,0.029212,0.268819,0.001874,0.301916,0.729386,0
2470,0.914894,0.028462,0.390806,0.000866,0.291559,0.767105,0
6287,0.893617,0.043323,0.439899,0.002921,0.365355,0.452632,0
14803,0.06383,0.029332,0.270455,0.001926,0.397204,0.593421,0
34169,0.574468,0.06623,0.400922,0.004265,0.359658,0.777632,1
17014,0.106383,0.045935,0.193692,0.003058,0.302434,0.560088,0
33149,0.765957,0.029542,0.466974,0.00187,0.360176,0.652632,1
15706,0.276596,0.02591,0.125558,0.001739,0.085966,0.659211,0
29326,0.446809,0.046625,0.542249,0.003174,0.57535,0.242982,1
35880,0.468085,0.088207,0.576763,0.005862,0.632056,0.274123,1
15962,0.574468,0.027441,0.416989,0.001824,0.455463,0.607018,0
14841,0.212766,0.0136,0.090152,0.000885,0.151735,0.761404,0
15049,0.87234,0.03978,0.708271,0.002732,0.591144,0.522368,0
2507,0.489362,0.037438,0.398542,0.002451,0.282496,0.698684,0
29425,1.0,0.02576,0.329366,0.001722,0.386587,0.637719,1
9412,0.680851,0.029452,0.564862,0.00187,0.529259,0.609649,0
32516,0.489362,0.033055,0.421303,0.002048,0.339461,0.840351,1
32254,0.702128,0.03888,0.512645,0.002387,0.417918,0.848684,1
35436,0.617021,0.087216,0.498512,0.004408,0.378301,0.869737,1
35409,0.638298,0.066561,0.474412,0.004173,0.451062,0.825,1
13526,0.170213,0.040411,0.225677,0.002651,0.338944,0.601316,0
2056,0.510638,0.029362,0.519191,0.001899,0.375453,0.640351,0
3618,0.021277,0.027471,0.223148,0.000831,0.25738,0.710526,0
30586,0.468085,0.082443,0.580184,0.00537,0.503625,0.575,1
7156,0.914894,0.040231,0.40717,0.002738,0.459089,0.401754,0
6404,0.234043,0.014741,0.132699,0.000976,0.133868,0.815351,0
34453,0.744681,0.030473,0.70723,0.002088,0.663128,0.325439,1
7636,0.93617,0.027351,0.309134,0.001805,0.230451,0.667544,0
30679,0.829787,0.048307,0.376525,0.003187,0.315122,0.539035,1
17793,0.851064,0.045425,0.713924,0.003145,0.607198,0.353509,0
10189,0.170213,0.023508,0.160964,0.001575,0.171673,0.602632,0
10553,0.106383,0.018914,0.155906,0.000841,0.269549,0.813158,0
33438,0.87234,0.038549,0.371764,0.002451,0.319782,0.73114,1
4701,0.808511,0.034496,0.556233,0.002295,0.575091,0.549123,0
11903,0.12766,0.029332,0.245165,0.001809,0.352149,0.72193,0
14227,0.93617,0.031824,0.334127,0.000974,0.252978,0.880263,0
32211,0.574468,0.055362,0.75543,0.003621,0.66261,0.606579,1
35386,0.574468,0.071274,0.621392,0.004788,0.652253,0.499123,1
272,0.829787,0.040531,0.386492,0.002686,0.343086,0.54386,0
38057,0.468085,0.046205,0.533175,0.003091,0.540135,0.453509,1
37413,0.808511,0.101087,0.524695,0.006568,0.684102,0.338158,1
32083,0.723404,0.104299,0.665427,0.006568,0.490937,0.719298,1
36196,0.87234,0.094152,0.657989,0.006199,0.574573,0.516667,1
35746,0.638298,0.089138,0.45537,0.002914,0.329363,0.728509,1
18250,0.446809,0.031524,0.640881,0.002079,0.552563,0.574561,0
11247,0.170213,0.028191,0.135971,0.001843,0.180994,0.685965,0
5716,0.87234,0.05233,0.680601,0.003542,0.559037,0.465789,0
31738,0.914894,0.030984,0.313151,0.002015,0.285344,0.880263,1
1185,0.255319,0.031674,0.313002,0.002056,0.291041,0.685088,0
10436,0.042553,0.028642,0.160815,0.000839,0.294666,0.704825,0
15973,0.255319,0.07902,0.474412,0.005158,0.49275,0.582456,0
32299,0.361702,0.027651,0.567539,0.001751,0.560073,0.690351,1
214,0.085106,0.047736,0.338143,0.003139,0.370016,0.606579,0
14011,0.212766,0.030173,0.357929,0.001888,0.377525,0.846491,0
7843,0.425532,0.042452,0.429188,0.002808,0.368203,0.622807,0
16115,0.425532,0.050769,0.53496,0.003344,0.582859,0.514474,0
3679,0.553191,0.038459,0.526183,0.00269,0.585966,0.249123,0
11419,0.957447,0.028672,0.504017,0.001955,0.412222,0.502193,0
37511,0.553191,0.05275,0.395418,0.003373,0.252201,0.799123,1
11659,0.87234,0.062898,0.67837,0.004186,0.588555,0.488596,0
36491,0.787234,0.080731,0.548944,0.00555,0.55826,0.244737,1
14821,0.574468,0.028972,0.526778,0.001984,0.509063,0.333772,0
35747,0.659574,0.089138,0.46266,0.002912,0.328845,0.728509,1
5581,0.234043,0.047166,0.31925,0.003043,0.35448,0.759649,0
37987,0.702128,0.086826,0.505504,0.005931,0.617556,0.324123,1
813,0.106383,0.024979,0.102053,0.001643,0.198861,0.626754,0
33103,0.553191,0.031404,0.591044,0.002096,0.611341,0.472368,1
37421,0.042553,0.076798,0.386046,0.005206,0.455722,0.43114,1
17580,0.978723,0.037288,0.497025,0.002545,0.44666,0.367105,0
6355,0.042553,0.036838,0.223148,0.002428,0.307095,0.514912,0
31885,0.531915,0.036027,0.430527,0.002362,0.608752,0.461404,1
34294,0.978723,0.240243,0.426212,0.006579,0.375194,0.7,1
2031,0.06383,0.037619,0.367301,0.002513,0.36898,0.527193,0
8091,0.170213,0.028612,0.189676,0.001845,0.265924,0.686842,0
18931,0.191489,0.042632,0.226272,0.002761,0.277576,0.711842,0
15000,0.617021,0.028822,0.332788,0.001907,0.375194,0.732895,0
8581,0.489362,0.050318,0.652336,0.003517,0.702745,0.269737,0
5859,0.042553,0.05239,0.331003,0.003459,0.467892,0.466667,0
34095,0.808511,0.097874,0.551324,0.006548,0.412998,0.535965,1
32776,0.0,0.028822,0.332788,0.001475,0.308131,0.769298,1
6693,0.085106,0.028522,0.328474,0.001884,0.394614,0.538596,0
31073,0.829787,0.028612,0.484677,0.001936,0.396427,0.428947,1
31049,0.659574,0.225862,0.750967,0.014956,0.491973,0.591228,1
37409,0.595745,0.137204,0.497471,0.008928,0.679959,0.309649,1
33159,0.574468,0.033626,0.470396,0.002152,0.480062,0.671053,1
29977,0.978723,0.035577,0.305713,0.002428,0.323925,0.368421,1
4181,0.148936,0.024469,0.155311,0.001599,0.206111,0.860526,0
33291,0.489362,0.034616,0.365963,0.002283,0.205334,0.602193,1
15316,0.893617,0.035247,0.420559,0.002372,0.411445,0.47193,0
36902,0.0,0.067882,0.318506,0.004265,0.379596,0.537719,1
431,0.93617,0.073136,0.576912,0.004809,0.476178,0.70614,0
30407,0.723404,0.028912,0.303481,0.001894,0.191352,0.657018,1
34563,0.06383,0.046115,0.434097,0.002719,0.484982,0.534211,1
15605,0.297872,0.076258,0.405237,0.004973,0.53159,0.565789,0
2480,0.914894,0.028071,0.3856,0.001913,0.428534,0.451316,0
5558,0.0,0.029002,0.441386,0.001859,0.406266,0.498684,0
32544,0.702128,0.037018,0.415204,0.002075,0.26463,0.895175,1
32663,0.723404,0.033325,0.367748,0.002056,0.29622,0.895175,1
2205,0.319149,0.027231,0.19994,0.001745,0.151217,0.805263,0
2487,0.87234,0.030773,0.492859,0.002073,0.421802,0.280263,0
15426,0.148936,0.021706,0.116483,0.000825,0.153806,0.834649,0
7729,0.255319,0.031404,0.417138,0.002104,0.425168,0.660526,0
13913,0.765957,0.043293,0.499702,0.003024,0.328327,0.258333,0
35937,0.021277,0.090038,0.481404,0.005874,0.468669,0.517105,1
30977,0.574468,0.028041,0.301547,0.001901,0.191869,0.607456,1
17142,0.87234,0.028972,0.453436,0.001959,0.507509,0.360088,0
30548,0.191489,0.038069,0.184469,0.002489,0.202486,0.644298,1
37601,0.0,0.081992,0.433502,0.005552,0.465044,0.482018,1
8492,0.021277,0.056893,0.365219,0.003801,0.374158,0.505263,0
10047,0.680851,0.025399,0.235347,0.001689,0.175557,0.79693,0
4521,0.531915,0.051549,0.617673,0.003635,0.668824,0.194737,0
344,0.12766,0.024889,0.119607,0.001631,0.188244,0.836404,0
34777,1.0,0.063949,0.577209,0.004252,0.505179,0.55307,1
2522,0.340426,0.030323,0.362095,0.001934,0.213361,0.782018,0
17090,0.042553,0.029002,0.341119,0.001967,0.370016,0.553509,0
30684,0.957447,0.036748,0.312556,0.002414,0.203263,0.662281,1
18828,0.574468,0.043713,0.479917,0.002856,0.408856,0.578509,0
36437,0.085106,0.070283,0.315382,0.004655,0.429311,0.550877,1
33140,0.574468,0.031164,0.513389,0.001957,0.358881,0.697807,1
36610,0.340426,0.087607,0.533175,0.005808,0.659762,0.453947,1
4885,0.723404,0.043293,0.427105,0.002964,0.495857,0.354825,0
15362,0.659574,0.030323,0.434246,0.002104,0.453392,0.272368,0
8774,0.404255,0.034676,0.645641,0.002285,0.62869,0.481579,0
18055,0.234043,0.040411,0.326093,0.002644,0.316675,0.671053,0
8368,0.765957,0.03972,0.662749,0.002796,0.717763,0.17807,0
35487,0.425532,0.096764,0.692056,0.00645,0.734076,0.317982,1
13158,0.914894,0.051639,0.59997,0.0035,0.549456,0.471053,0
4,0.085106,0.027021,0.165129,0.001271,0.265924,0.748246,0
8141,0.787234,0.036568,0.616037,0.002468,0.642672,0.417105,0
34343,0.297872,0.079891,0.577953,0.005359,0.536769,0.477632,1
12665,0.914894,0.041552,0.382029,0.002811,0.470741,0.355263,0
12697,0.787234,0.02681,0.425469,0.001732,0.507509,0.732456,0
34429,0.042553,0.035307,0.440643,0.002364,0.483687,0.496491,1
33723,0.446809,0.029332,0.329217,0.000837,0.226567,0.59693,1
33023,0.404255,0.035787,0.582565,0.002277,0.512947,0.700439,1
33316,0.319149,0.037589,0.497917,0.002605,0.461419,0.19693,1
18413,0.617021,0.030053,0.521422,0.001953,0.63361,0.525,0
29492,0.0,0.031974,0.466677,0.00209,0.455722,0.725877,1
4809,0.617021,0.042813,0.32773,0.002854,0.323666,0.506579,0
6452,0.021277,0.030954,0.390955,0.002002,0.385552,0.618421,0
6680,0.93617,0.05209,0.679113,0.003542,0.52434,0.567982,0
5919,0.595745,0.027561,0.688337,0.001805,0.638788,0.580263,0
6233,0.957447,0.046385,0.433204,0.00317,0.319265,0.382018,0
4190,0.297872,0.024889,0.15903,0.001624,0.069135,0.885965,0
15302,0.085106,0.024469,0.2169,0.001126,0.329622,0.842544,0
18736,0.723404,0.036027,0.434841,0.002482,0.337649,0.301316,0
16996,0.212766,0.060736,0.287861,0.002208,0.343863,0.640789,0
38235,1.0,0.089438,0.442428,0.006151,0.425945,0.444298,1
4272,0.787234,0.029753,0.5482,0.002007,0.50492,0.409211,0
37912,0.340426,0.053921,0.538828,0.003544,0.549974,0.555263,1
30401,0.574468,0.029002,0.288753,0.001878,0.141895,0.75307,1
36935,0.382979,0.087667,0.549093,0.005914,0.575608,0.326754,1
11855,0.914894,0.048517,0.645492,0.003236,0.560849,0.54386,0
34543,0.787234,0.081272,0.640583,0.005436,0.503625,0.643421,1
13098,0.234043,0.035037,0.330408,0.002283,0.381926,0.667982,0
6316,0.234043,0.02624,0.154716,0.001739,0.205593,0.570175,0
36727,0.978723,0.072505,0.355251,0.004825,0.392284,0.538158,1
5718,0.765957,0.02615,0.518744,0.001672,0.499223,0.711404,0
33824,0.06383,0.037348,0.339036,0.002349,0.403677,0.672368,1
31813,0.978723,0.037619,0.429932,0.00226,0.426981,0.650877,1
2473,0.851064,0.107542,0.538976,0.007426,0.597618,0.257895,0
4233,0.914894,0.041882,0.39036,0.002829,0.447178,0.386404,0
13639,0.042553,0.043533,0.359714,0.002931,0.334801,0.469737,0
33858,0.595745,0.029092,0.273877,0.001772,0.274987,0.669298,1
34321,0.0,0.098745,0.535704,0.006545,0.428017,0.619737,1
5008,0.297872,0.03915,0.337102,0.002603,0.279389,0.570614,0
8088,0.106383,0.021136,0.152484,0.001381,0.253755,0.822368,0
33194,0.234043,0.033475,0.412526,0.002177,0.409373,0.49693,1
31733,0.702128,0.033716,0.326242,0.002233,0.406007,0.721053,1
31902,0.893617,0.046385,0.381434,0.003031,0.423356,0.645614,1
36188,0.638298,0.086256,0.484826,0.00386,0.554894,0.463596,1
35959,0.702128,0.090459,0.535555,0.005465,0.359917,0.796053,1
33269,0.489362,0.036868,0.409699,0.002445,0.31072,0.5,1
29067,0.404255,0.059505,0.69994,0.003882,0.680735,0.506579,1
18748,0.106383,0.029422,0.129277,0.001876,0.226049,0.7,0
14932,0.659574,0.041341,0.395864,0.002009,0.352667,0.659649,0
6705,0.191489,0.044584,0.226569,0.002948,0.280684,0.610088,0
9093,0.340426,0.029272,0.645492,0.00204,0.657172,0.299561,0
34180,0.382979,0.093011,0.389616,0.002009,0.216727,0.660088,1
5564,0.574468,0.036958,0.278637,0.002266,0.168566,0.925877,0
32864,0.595745,0.029332,0.554151,0.001886,0.63361,0.472368,1
34762,0.744681,0.979975,0.735198,0.065749,0.574832,0.520614,1
37788,0.0,0.042422,0.283547,0.002788,0.3203,0.624123,1
34265,0.361702,0.06626,0.515174,0.004341,0.379855,0.666228,1
29898,0.723404,0.067761,0.445998,0.004697,0.502589,0.227193,1
35555,0.361702,0.090459,0.697411,0.005642,0.440186,0.835088,1
6783,0.893617,0.032755,0.432907,0.002225,0.412222,0.365351,0
34338,0.93617,0.095983,0.560399,0.006431,0.435267,0.619298,1
35819,0.06383,0.066471,0.475007,0.004312,0.489902,0.634649,1
8253,0.170213,0.028912,0.192651,0.000864,0.228638,0.809649,0
31555,0.723404,0.035937,0.337251,0.002399,0.344899,0.585088,1
36834,0.361702,0.073226,0.530943,0.00447,0.566546,0.47193,1
34108,0.340426,0.059835,0.636418,0.004231,0.606163,0.204386,1
34051,0.0,0.048727,0.470544,0.003199,0.436044,0.667544,1
2835,0.702128,0.062688,0.576019,0.004071,0.555671,0.639912,0
17506,0.06383,0.029602,0.177477,0.000839,0.311238,0.775877,0
11746,0.93617,0.036057,0.607111,0.002364,0.471517,0.730702,0
36453,0.553191,0.116068,0.469503,0.007894,0.594511,0.412719,1
35889,0.659574,0.084724,0.49762,0.005658,0.567064,0.447807,1
29457,1.0,0.027261,0.455222,0.001816,0.460124,0.621053,1
34144,0.510638,0.040201,0.537191,0.002829,0.551787,0.261842,1
34355,0.319149,0.103278,0.663493,0.007032,0.548421,0.519737,1
36052,0.765957,0.096373,0.763017,0.006342,0.700155,0.392982,1
17026,0.276596,0.02585,0.423683,0.000823,0.172708,0.857018,0
37607,0.297872,0.053381,0.407022,0.003544,0.467115,0.478947,1
37302,0.340426,0.13135,0.465784,0.008943,0.691611,0.289035,1
38311,0.531915,0.044614,0.299018,0.002919,0.258415,0.680702,1
5794,0.765957,0.028522,0.548646,0.001834,0.493527,0.733333,0
29059,0.0,0.033265,0.40717,0.002219,0.409373,0.483772,1
15394,0.255319,0.028762,0.247397,0.001697,0.249094,0.816667,0
16901,0.787234,0.028312,0.351681,0.00081,0.266442,0.835088,0
7332,0.170213,0.027111,0.181345,0.001793,0.233299,0.767982,0
3431,0.553191,0.032094,0.532728,0.002268,0.617815,0.192544,0
31319,0.468085,0.037108,0.663493,0.002437,0.473071,0.626754,1
8477,0.659574,0.027141,0.507885,0.001878,0.511911,0.428947,0
13300,0.170213,0.031164,0.253347,0.002102,0.275764,0.663158,0
3797,0.680851,0.072775,0.599821,0.004742,0.569394,0.563596,0
30914,0.319149,0.068422,0.536001,0.004676,0.534438,0.41886,1
34168,0.553191,0.156539,0.41208,0.003691,0.369757,0.738596,1
11445,0.723404,0.043653,0.506843,0.002831,0.392802,0.635965,0
32416,0.744681,0.031194,0.516067,0.000997,0.420508,0.722807,1
180,0.531915,0.034016,0.539869,0.002306,0.57768,0.531579,0
31171,0.659574,0.027471,0.501636,0.001834,0.588037,0.342982,1
4707,0.106383,0.048097,0.153377,0.003245,0.322631,0.489912,0
18316,0.085106,0.06518,0.455519,0.004206,0.469964,0.794298,0
37099,0.489362,0.087426,0.553109,0.005739,0.472553,0.527632,1
7863,0.595745,0.027441,0.455668,0.001824,0.469187,0.635526,0
6081,0.340426,0.040261,0.717495,0.002821,0.694459,0.276754,0
30541,0.914894,0.032575,0.298274,0.002125,0.1942,0.750439,1
30587,0.489362,0.090399,0.584052,0.005885,0.505438,0.594737,1
13011,1.0,0.085625,0.600565,0.005498,0.531849,0.692982,0
33011,0.0,0.028462,0.237578,0.000837,0.252719,0.758333,1
13778,0.893617,0.041792,0.442279,0.00268,0.289228,0.751316,0
11899,0.723404,0.055602,0.452841,0.003779,0.55334,0.311404,0
31377,0.851064,0.043473,0.468313,0.002875,0.318488,0.721053,1
16247,0.382979,0.085535,0.55787,0.005816,0.561885,0.344737,0
10260,0.12766,0.024709,0.101012,0.001626,0.112636,0.85,0
11230,0.93617,0.070614,0.620649,0.004375,0.490419,0.55307,0
31279,0.978723,0.030713,0.433502,0.002032,0.3739,0.699561,1
36045,0.531915,0.09205,0.579292,0.005802,0.580528,0.499561,1
31758,0.617021,0.036388,0.335912,0.002378,0.41015,0.709649,1
586,0.404255,0.028792,0.576168,0.00177,0.529777,0.796053,0
33744,0.893617,0.028942,0.298423,0.001045,0.313827,0.809649,1
6107,0.744681,0.028822,0.50357,0.001936,0.414552,0.49693,0
30882,0.893617,0.03987,0.367896,0.002653,0.238219,0.765351,1
8866,0.638298,0.056443,0.486165,0.003635,0.567582,0.580702,0
32121,0.93617,0.033535,0.478578,0.001965,0.277059,0.822368,1
37757,0.319149,0.087607,0.427105,0.005737,0.350596,0.621491,1
4063,0.93617,0.093431,0.423683,0.006192,0.493009,0.555702,0
10668,0.148936,0.028191,0.221809,0.00103,0.287675,0.74386,0
38284,0.212766,0.079951,0.322821,0.00543,0.35681,0.461404,1
15829,0.297872,0.037108,0.466379,0.002528,0.421025,0.32807,0
17086,0.93617,0.029032,0.44332,0.001518,0.284827,0.663596,0
13320,0.148936,0.035217,0.137608,0.002304,0.216468,0.667105,0
29223,0.446809,0.043443,0.576317,0.002943,0.539876,0.51886,1
35641,0.085106,0.073646,0.418625,0.004684,0.445106,0.713158,1
30150,0.659574,0.042632,0.441535,0.002995,0.484723,0.083772,1
11130,0.957447,0.029122,0.373252,0.001811,0.299327,0.697368,0
11147,0.12766,0.017143,0.135376,0.000831,0.252719,0.842105,0
37383,0.446809,0.138826,0.510414,0.009173,0.627136,0.450439,1
35531,0.319149,0.13129,0.774621,0.008697,0.700673,0.417982,1
34392,0.744681,0.066831,0.553407,0.004429,0.491973,0.599123,1
9706,0.191489,0.031434,0.169295,0.002025,0.22812,0.7,0
